CODIGO;NOMBRE;Impuesto;grupo;TCPROM_INV_Sin_Iva;TCPROM_INV;ULT_PRE_COMPRA_Sin_Iva;ULT_PRE_COMPRA;PRECIO_1_Sin_Iva;PRECIO_2_Sin_Iva;PRECIO_3_Sin_Iva;PRECIO_4_Sin_Iva;PRECIO_5_Sin_Iva;PRECIO_6_Sin_Iva;PRECIO_1;PRECIO_2;PRECIO_3;PRECIO_4;PRECIO_5;PRECIO_6;UBICACION;Estado_Plu;Referencia;SubcategoriaCD;Subcategoria;CategoriaCD;Categoria;LineaCD;Linea;Marca;Cumulative Count
9521;CREM PEINAR SAVITAL DISPLAY X 20 SERUM DE AMINOACIDOS;19.0000;01;11603;13808;11603;13808;13781.51260504;13781.51260504;11680.67226891;;;;16400.0000;16400.0000;13900.0000;;;;8-A1-1;ACTIVO;;1440;CREMAS PARA PEINAR;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;SAVITAL;1
9520;CREM PEINAR SAVITAL DISPLAY X 20 MULTI VITAMINAS;19.0000;01;11680;13899;;;13781.51260504;13781.51260504;11680.67226891;;;;16400.0000;16400.0000;13900.0000;;;;8-A1-1;ACTIVO;;1440;CREMAS PARA PEINAR;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;SAVITAL;1
9519;PROQUIDENT CREMA DENTAL NIÑA ROSADA X 75 ml;19.0000;01;7142;8499;7142;8499;8319.32773109;9663.86554622;7142.85714286;;;;9900.0000;11500.0000;8500.0000;;;;;ACTIVO;;740;CREMA DENTAL NINOS;9807;CREMAS DENTALES;98;CUIDADO ORAL Y AFEITADA;PROQUIDENT;1
9518;COLGATE EXTRA BLANCURA X60 ml;19.0000;65;2605;3100;2605;3100;2941.17647059;3361.34453782;2605.04201681;;;;3500.0000;4000.0000;3100.0000;;;;;ACTIVO;;720;CREMA DENTAL REGULAR;9807;CREMAS DENTALES;98;CUIDADO ORAL Y AFEITADA;COLGATE;1
9517;SERUM ANTI OXIDANTE  BIOAQUA CAMELIAS X 30 ml;19.0000;01;2941;3500;;;6638.65546218;7142.85714286;2941.17647059;;;;7900.0000;8500.0000;3500.0000;;;;;ACTIVO;;;;;;;;;1
9516;JABON REXONA X 110 grm FRESH;19.0000;01;1799;2141;1799;2141;2436.97478992;2689.07563025;1799.15966387;;;;2900.0000;3200.0000;2141.0000;;;;3-B7-8;ACTIVO;;;;40612;JABONES DE TOCADOR;406;CUIDADO CORPORAL;REXONA;1
9515;MASCARILLA MAXYBELT SOBRE PROTEINA DE LECHE X 40;19.0000;40;1719;2046;1719;2046;2184.87394958;2521.00840336;1719.32773109;;;;2600.0000;3000.0000;2046.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9513;MASCARILLA MAXYBELT SOBRE CELULAS MADRES  X 30 ml;19.0000;40;1873;2229;1873;2229;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9512;TRAT MAXYBELT SOBRE ACIDOHIALURONICO X 40 ml;19.0000;40;1874;2230;1874;2230;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9511;TRAT MAXYBELT SOBRE ANTICAIDA X 40 ml;19.0000;40;1874;2230;1874;2230;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9510;TRAT MAXYBELT SOBRE AMINOACIDOS X 40 ml;19.0000;40;1873;2229;1873;2229;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9509;SH MAXYBELT SOBR PROTEINA DE LECHE X 40 ml;19.0000;40;1719;2046;1719;2046;2184.87394958;2521.00840336;1719.32773109;;;;2600.0000;3000.0000;2046.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9508;SH MAXYBELT SOBR ACIDOHIALURONICO X 40 ml;19.0000;40;1874;2230;1874;2230;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9507;SH MAXYBELT SOBR ANTICAIDA X 40 g;19.0000;40;1873;2229;;;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;;;;;;;;1
9506;SH MAXYBELT SOBR CELULAS MADRES X 40 ml;19.0000;40;1873;2229;;;2184.87394958;2521.00840336;1873.94957983;;;;2600.0000;3000.0000;2230.0000;;;;8-A4-1;ACTIVO;;1310;SHAMPOO 1 EN 1;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;MAXYBELT;1
9505;BROCHA ANIK AK15;19.0000;16;3918;4663;3918;4663;4957.98319328;5882.35294118;3918.48739496;;;;5900.0000;7000.0000;4663.0000;;;;;ACTIVO;;;;;;;;;1
9504;GOMINA ROLDA TRADICIONAL X 250 AZUL;19.0000;75;4187;4983;4187;4983;5042.01680672;5882.35294118;4187.39495798;;;;6000.0000;7000.0000;4983.0000;;;;6-A16-4;ACTIVO;;;;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
9503;GOMINA ROLDA TRADICIONAL X 250 MORADO;19.0000;75;4187;4983;4187;4983;5042.01680672;5882.35294118;4187.39495798;;;;6000.0000;7000.0000;4983.0000;;;;6-A16-4;ACTIVO;;;;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
9502;GOMINA ROLDA TRADICIONAL X 120 g BLANCO;19.0000;75;2527;3007;2560;3046;3025.21008403;3781.51260504;2559.66386555;;;;3600.0000;4500.0000;3046.0000;;;;6-A16-6;ACTIVO;;;;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
9501;GOMINA ROLDA TRADICIONAL X 120 g AZUL;19.0000;75;2560;3046;2560;3046;3025.21008403;3781.51260504;2559.66386555;;;;3600.0000;4500.0000;3046.0000;;;;6A16-6;ACTIVO;;;;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
9500;RUBOR MINERALIZADO ANIK TONO 04;19.0000;16;9797;11658;9797;11658;12184.87394958;13025.21008403;9796.63865546;;;;14500.0000;15500.0000;11658.0000;;;;;ACTIVO;;;;;;;;;1
9499;RUBOR MINERALIZADO ANIK TONO 03;19.0000;16;9797;11658;9797;11658;12184.87394958;13025.21008403;9796.63865546;;;;14500.0000;15500.0000;11658.0000;;;;;ACTIVO;;;;;;;;;1
9498;RUBOR MINERALIZADO ANIK TONO 02;19.0000;16;9797;11658;9797;11658;12184.87394958;13025.21008403;9796.63865546;;;;14500.0000;15500.0000;11658.0000;;;;;ACTIVO;;;;;;;;;1
9497;MATIZANTE PROKAPIL SOBRE X 30 - VIOLETA;19.0000;54;3173;3776;3173;3776;3697.47899160;3781.51260504;3173.10924370;;;;4400.0000;4500.0000;3776.0000;;;;;ACTIVO;;;;;;;;;1
9496;RUBOR MINERALIZADO ANIK TONO 01;19.0000;16;9797;11658;9797;11658;12184.87394958;13025.21008403;9796.63865546;;;;14500.0000;15500.0000;11658.0000;;;;;ACTIVO;;;;;;;;;1
9495;GOMINA EGO DISPLEY ULTRAINTENSE X80 ml;19.0000;01;1459;1736;1459;1736;1764.70588235;2100.84033613;1442.01680672;;;;2100.0000;2500.0000;1716.0000;;;;;ACTIVO;;1720;GELS;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;EGO;1
9494;ACOND ELVIVE X 370 - ROJO;19.0000;09;11957;14229;11933;14200;14453.78151261;15126.05042017;12436.97478992;;;;17200.0000;18000.0000;14800.0000;;;;7-B4-5;ACTIVO;;;;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;ELVIVE;1
9493;SH ELVIVE + ACONDICIONADOR REPARACION TOTAL 5  X 370 ml;19.0000;09;22521;26800;22521;26800;26470.58823529;27731.09243697;22521.00840336;;;;31500.0000;33000.0000;26800.0000;;;;7-B3-7;ACTIVO;;;;;;;;;1
9492;SH ELVIVE REPARACION TOTAL 5  X  370 ml;19.0000;09;9230;10984;8763;10428;14453.78151261;15126.05042017;12436.97478992;;;;17200.0000;18000.0000;14800.0000;;;;7-B3-7;ACTIVO;;;;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;ELVIVE;1
9491;SH ELVIVE X CAIDA RESIS X 370 ml;19.0000;09;12437;14800;12437;14800;14453.78151261;15126.05042017;12436.97478992;;;;17200.0000;18000.0000;14800.0000;;;;;ACTIVO;;;;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;ELVIVE;1
9490;LABIAL VOGUE COLORISIMO BARRA LARGA PASION;19.0000;09;5657;6732;5655;6729;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9489;LABIAL VOGUE COLORISIMO BARRA LARGA VINO CHIC;19.0000;09;5665;6741;5655;6729;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9488;LABIAL VOGUE COLORISIMO BARRA LARGA MAGENTA;19.0000;09;5665;6741;5655;6729;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9487;LABIAL VOGUE COLORISIMO BARRA LARGA COCOA;19.0000;09;5339;6354;5317;6327;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9486;LABIAL VOGUE COLORISIMO BARRA LARGA DULCE FRANBUESA;19.0000;09;5349;6365;5317;6327;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9485;LABIAL VOGUE COLORISIMO BARRA LARGA CEREZA;19.0000;09;5423;6453;5204;6193;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9484;LABIAL VOGUE COLORISIMO BARRA LARGA ATARDECER;19.0000;09;5655;6730;5621;6689;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9483;LABIAL VOGUE COLORISIMO BARRA LARGA MELON;19.0000;09;5762;6856;5776;6874;6806.72268908;7142.85714286;5680.67226891;;;;8100.0000;8500.0000;6760.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9482;BRILLO LABIAL VOGUE EXTRA VOLUMEN X 5 ml SOL DE VERANO;19.0000;09;8981;10687;9024;10739;10672.26890756;11764.70588235;9024.36974790;;;;12700.0000;14000.0000;10739.0000;;;;2-A2-5;ACTIVO;;;;;;;;;1
9481;BRILLO LABIAL VOGUE EXTRA VOLUMEN X 5 ml AGUA DE MAR;19.0000;09;8309;9888;9024;10739;10672.26890756;11764.70588235;9024.36974790;;;;12700.0000;14000.0000;10739.0000;;;;2-A2-5;ACTIVO;;;;;;;;;1
9480;BRILLO LABIAL VOGUE EXTRA VOLUMEN X 5 ml PRIMAVERA CALIDA;19.0000;09;8806;10479;8806;10479;10672.26890756;11764.70588235;8806.72268908;;;;12700.0000;14000.0000;10480.0000;;;;2-A2-5;ACTIVO;;;;;;;;;1
9479;BRILLO LABIAL VOGUE EXTRA VOLUMEN X 5 ml FUEGO LATINO;19.0000;09;9024;10739;9024;10739;10672.26890756;11764.70588235;9024.36974790;;;;12700.0000;14000.0000;10739.0000;;;;2-A2-5;ACTIVO;;;;;;;;;1
9478;SOMBRA VOGUE PIÑA COLADA;19.0000;09;5058;6019;4645;5527;7394.95798319;7563.02521008;5569.74789916;;;;8800.0000;9000.0000;6628.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9477;SOMBRA VOGUE CAMEL;19.0000;09;5569;6627;5569;6627;7394.95798319;7563.02521008;5569.74789916;;;;8800.0000;9000.0000;6628.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9476;LABIAL LIQUIDO MONTOC HUMIDE BARE;19.0000;15;9118;10850;9118;10850;10840.33613445;11764.70588235;9117.64705882;;;;12900.0000;14000.0000;10850.0000;;;;1-A15-3;ACTIVO;;;;;;;;;1
9475;LABIAL LIQUIDO MONTOC HUMIDE ESTRIPPED;19.0000;15;9118;10850;9118;10850;10840.33613445;11764.70588235;9117.64705882;;;;12900.0000;14000.0000;10850.0000;;;;1-A15-3;ACTIVO;;;;;;;;;1
9474;LABIAL LIQUIDO MONTOC HUMIDE MARRIED;19.0000;15;9118;10850;9118;10850;10840.33613445;11764.70588235;9117.64705882;;;;12900.0000;14000.0000;10850.0000;;;;1-A15-3;ACTIVO;;;;;;;;;1
9473;BALSAMO GLOW FUSION MONTOC AURORA;19.0000;15;13024;15499;13024;15499;15882.35294118;16806.72268908;13024.36974790;;;;18900.0000;20000.0000;15499.0000;;;;1-A15-2;ACTIVO;;;;;;;;;1
9472;BALSAMO GLOW FUSION MONTOC ALBA;19.0000;15;13024;15499;13024;15499;15882.35294118;16806.72268908;13024.36974790;;;;18900.0000;20000.0000;15499.0000;;;;1-A15-2;ACTIVO;;;;;;;;;1
9471;BALSAMO GLOW FUSION MONTOC LYRA;19.0000;15;13024;15499;13024;15499;15882.35294118;16806.72268908;13024.36974790;;;;18900.0000;20000.0000;15499.0000;;;;1-A15-2;ACTIVO;;;;;;;;;1
9470;RUBOR CREMOSO MONTOC NOSTALGIC BLUSH SO PRETTY;19.0000;15;16803;19995;16803;19995;19747.89915966;20588.23529412;16802.52100840;;;;23500.0000;24500.0000;19995.0000;;;;;ACTIVO;;;;;;;;;1
9469;RUBOR CREMOSO MONTOC NOSTALGIC BLUSH EXQUISITE;19.0000;15;16802;19994;16802;19994;19747.89915966;20588.23529412;16802.52100840;;;;23500.0000;24500.0000;19995.0000;;;;;ACTIVO;;;;;;;;;1
9468;POLVO INFALLIBLE LOREAL MIEL LIN180;19.0000;09;42173;50186;;;51260.50420168;52100.84033613;42173.10924370;;;;61000.0000;62000.0000;50186.0000;;;;;ACTIVO;;;;;;;;;1
9467;POLVO INFALLIBLE LOREAL MIEL NOISETTE 330;19.0000;09;42173;50186;;;51260.50420168;52100.84033613;42173.10924370;;;;61000.0000;62000.0000;50186.0000;;;;;ACTIVO;;;;;;;;;1
9466;POLVO INFALLIBLE LOREAL MIEL RADIEUX 245;19.0000;09;42173;50186;;;51260.50420168;52100.84033613;42173.10924370;;;;61000.0000;62000.0000;50186.0000;;;;;ACTIVO;;;;;;;;;1
9465;POLVO INFALLIBLE LOREAL VAINILLA 120;19.0000;09;42173;50186;;;51260.50420168;52100.84033613;42173.10924370;;;;61000.0000;62000.0000;50186.0000;;;;;ACTIVO;;;;;;;;;1
9464;POLVO INFALLIBLE LOREAL BEIGE DORE;19.0000;09;42173;50186;;;51260.50420168;52100.84033613;42173.10924370;;;;61000.0000;62000.0000;50186.0000;;;;;ACTIVO;;;;;;;;;1
9463;CORRECTOR MAYBELLINE 150;19.0000;09;30601;36415;;;38235.29411765;39075.63025210;30601.68067227;;;;45500.0000;46500.0000;36416.0000;;;;;ACTIVO;;;;;;;;;1
9462;CORRECTOR MAYBELLINE 140;19.0000;09;30601;36415;;;38235.29411765;39075.63025210;30601.68067227;;;;45500.0000;46500.0000;36416.0000;;;;;ACTIVO;;;;;;;;;1
9461;CORRECTOR MAYBELLINE MEDIUM 130  9261;19.0000;09;28064;33397;26501;31536;38235.29411765;39075.63025210;31191.59663866;;;;45500.0000;46500.0000;37118.0000;;;;;ACTIVO;;;;;;;;;1
9460;CORRECTOR MAYBELLINE SAND 122  6798;16.0000;09;27186;31536;27186;31536;39224.13793103;40086.20689655;31998.27586207;;;;45500.0000;46500.0000;37118.0000;;;;;ACTIVO;;;;;;;;;1
9459;CORRECTOR MAYBELLINE LIGHT 120  9254;19.0000;09;27178;32342;26501;31536;38235.29411765;39075.63025210;31191.59663866;;;;45500.0000;46500.0000;37118.0000;;;;;ACTIVO;;;;;;;;;1
9458;CORRECTOR MAYBELLINE 30 H SUPER STAY 18;19.0000;09;26925;32041;;;33613.44537815;34453.78151261;26925.21008403;;;;40000.0000;41000.0000;32041.0000;;;;;ACTIVO;;;;;;;;;1
9457;CORRECTOR MAYBELLINE 30 H SUPER STAY 25;19.0000;09;26925;32041;;;33613.44537815;34453.78151261;26925.21008403;;;;40000.0000;41000.0000;32041.0000;;;;;ACTIVO;;;;;;;;;1
9456-1;BRILLO MAYBELLINE LIFTER FEVER  005  0711;19.0000;09;29936;35624;31024;36919;36974.78991597;37815.12605042;26670.58823529;;;;44000.0000;45000.0000;31738.0000;;;;;ACTIVO;;;;;;;;;1
9456;BRILLO MAYBELLINE LIFTER CHILI 1879;19.0000;09;30290;36045;30291;36046;36974.78991597;37815.12605042;30290.75630252;;;;44000.0000;45000.0000;36046.0000;;;;;ACTIVO;;;;;;;;;1
9455-1;BRILLO MAYBELLINE LIFTER BLAZE 001  0704;19.0000;09;31024;36919;31024;36919;36974.78991597;37815.12605042;26670.58823529;;;;44000.0000;45000.0000;31738.0000;;;;;ACTIVO;;;;;;;;;1
9455;BRILLO MAYBELLINE LIFTER HONEY 681  0681;19.0000;09;30290;36046;30291;36046;36974.78991597;37815.12605042;30290.75630252;;;;44000.0000;45000.0000;36046.0000;;;;;ACTIVO;;;;;;;;;1
9454;POLVO MAYBELLINE FIT ME NATURAL BEIGE  2189;19.0000;09;14514;17272;14622;17400;21512.60504202;22268.90756303;18288.23529412;;;;25600.0000;26500.0000;21763.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;MAYBELLINE;1
9453;POLVO MAYBELLINE FIT ME PORCELAIN  9608;19.0000;09;17036;20273;18288;21763;21512.60504202;23109.24369748;18288.23529412;;;;25600.0000;27500.0000;21763.0000;;;;;ACTIVO;;515;POLVO;6405;MAQUILLAJE;64;COSMETICOS;MAYBELLINE;1
9452;POLVO MAYBELLINE FIT ME CLASSIC IVORY  9585;19.0000;09;13281;15804;13281;15804;21512.60504202;22268.90756303;18288.23529412;;;;25600.0000;26500.0000;21763.0000;;;;;ACTIVO;;515;POLVO;6405;MAQUILLAJE;64;COSMETICOS;MAYBELLINE;1
9451;POLVO MAYBELLINE FIT ME BUFF BEIGE  2172.;19.0000;09;14518;17276;14622;17400;21512.60504202;22268.90756303;18288.23529412;;;;25600.0000;26500.0000;21763.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;MAYBELLINE;1
9450;POLVO MAYBELLINE FIT ME NATRURAL BUFF 2196;19.0000;09;14175;16868;14622;17400;21512.60504202;22268.90756303;18288.23529412;;;;25600.0000;26500.0000;21763.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;MAYBELLINE;1
9449;POLVO MAYBELLINE FIT ME PURE BEIGE 0064;19.0000;09;17464;20782;17326;20618;21512.60504202;22268.90756303;18288.23529412;;;;25600.0000;26500.0000;21763.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;MAYBELLINE;1
9448;LABIAL VOGUE LIQUIDO COLORISIMO CARNAVAL;19.0000;09;6010;7152;5879;6996;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9447;DES DOVE AEROSOL MEN SENSITIVE SHIELD X 250 ml //;19.0000;01;11932;14199;11932;14199;13865.54621849;14705.88235294;11932.77310924;;;;16500.0000;17500.0000;14200.0000;;;;6-A7-4;ACTIVO;;;;40614;DESODORANTES;406;CUIDADO CORPORAL;;1
9446;LABIAL VOGUE RESIST PRUEBA DE BESOS SOFISTICADA;19.0000;09;12976;15441;12976;15441;14201.68067227;16806.72268908;12976.47058824;;;;16900.0000;20000.0000;15442.0000;;;;2-A2-5;ACTIVO;;545;LABIAL;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9445;LABIAL VOGUE RESIST PRUEBA DE BESOS VIVE;19.0000;09;12286;14620;12571;14959;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9444;LABIAL VOGUE RESIST PRUEBA DE BESOS PODEROSA;19.0000;09;12250;14578;11929;14196;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9443;LABIAL VOGUE RESIST PRUEBA DE BESOS EXPRESA;19.0000;09;12357;14705;11930;14197;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9442;LABIAL VOGUE RESIST PRUEBA DE BESOS ATREVIDA;19.0000;09;12057;14348;11929;14196;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9441;LABIAL VOGUE RESIST PRUEBA DE BESOS ELEGANTE;19.0000;09;11873;14128;11929;14196;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;545;LABIAL;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9439;LABIAL VOGUE RESIST PRUEBA DE BESOS FABULOSA;19.0000;09;12088;14385;11929;14196;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9438;LABIAL VOGUE RESIST PRUEBA DE BESOS CALIDA;19.0000;09;11759;13993;11929;14196;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9437;LABIAL VOGUE RESIST PRUEBA DE BESOS APASIONADA;19.0000;09;11531;13722;11531;13722;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;545;LABIAL;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9436;LABIAL VOGUE RESIST PRUEBA DE BESOS SIENTE;19.0000;09;12382;14734;11930;14197;14201.68067227;16806.72268908;11930.25210084;;;;16900.0000;20000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9435;LABIAL VOGUE RESIST PRUEBA DE BESOS DISFRUTA;19.0000;09;12718;15135;12571;14959;14201.68067227;16806.72268908;11930.25210084;;;;16900.0000;20000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9434;LABIAL VOGUE RESIST PRUEBA DE BESOS DECIDIDA;19.0000;09;11936;14204;11929;14196;14201.68067227;15126.05042017;11930.25210084;;;;16900.0000;18000.0000;14197.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9433;LABIAL VOGUE LIQUIDO COLORISIMO FRUTILLA;19.0000;09;5890;7009;5879;6996;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9432;LABIAL VOGUE LIQUIDO COLORISIMO AMARANTO;19.0000;09;5879;6996;5879;6996;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9431;LABIAL VOGUE LIQUIDO COLORISIMO SANDIA;19.0000;09;5876;6993;5744;6835;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9430;LABIAL VOGUE LIQUIDO COLORISIMO GRANATE;19.0000;09;5790;6890;5744;6835;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9429;LABIAL VOGUE LIQUIDO COLORISIMO FRANBUESA;19.0000;09;6240;7425;6262;7452;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-42-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9428;LABIAL VOGUE LIQUIDO COLORISIMO CARMIN;19.0000;09;5796;6897;5744;6835;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9427;LABIAL VOGUE LIQUIDO COLORISIMO MORA;19.0000;09;5775;6873;5744;6835;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9426;LABIAL VOGUE LIQUIDO COLORISIMO MERLOT;19.0000;09;5603;6668;5879;6996;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9425;LABIAL VOGUE LIQUIDO COLORISIMO FRUTO SILVESTRE;19.0000;09;5744;6835;5744;6835;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9423;LABIAL VOGUE LIQUIDO COLORISIMO POMELO;19.0000;09;5744;6836;5744;6835;7563.02521008;7983.19327731;6262.18487395;;;;9000.0000;9500.0000;7452.0000;;;;2-A2-5;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9422;BASE MONTOC HUMIDE X 30 TONO 600;19.0000;15;0;0;;;30252.10084034;31092.43697479;25125.21008403;;;;36000.0000;37000.0000;29899.0000;;;;;ACTIVO;;;;;;;;;1
9421;BASE MONTOC HUMIDE X 30 TONO 400;19.0000;15;21022;25016;21022;25016;30252.10084034;31092.43697479;25125.21008403;;;;36000.0000;37000.0000;29899.0000;;;;;ACTIVO;;;;;;;;;1
9420;BASE MONTOC HUMIDE X 30 TONO 300;19.0000;15;24418;29057;25125;29899;30252.10084034;31092.43697479;25125.21008403;;;;36000.0000;37000.0000;29899.0000;;;;;ACTIVO;;;;;;;;;1
9419;BASE MONTOC HUMIDE X 30 TONO 200;19.0000;15;24457;29104;25125;29899;30252.10084034;31092.43697479;25125.21008403;;;;36000.0000;37000.0000;29899.0000;;;;;ACTIVO;;;;;;;;;1
